RPM,Speed,Engine_Temp,SOC,SOH,Battery_Temp,Voltage,Current
0,0,16,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,16,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,19,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,19,41.0,99.0,31.0,11.0,0.0
0,0,19,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,19,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,19,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,16,41.0,99.0,31.0,11.0,0.0
0,0,16,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,19,41.0,99.0,31.0,11.0,0.0
0,0,19,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,-18.536
0,0,17,41.0,99.0,31.0,11.0,-18.536
0,0,17,41.0,99.0,31.0,11.0,-18.536
0,0,18,41.0,99.0,31.0,11.0,-18.536
0,0,18,41.0,99.0,31.0,11.0,-18.536
0,0,18,41.0,99.0,31.0,11.0,-14.072
0,0,18,41.0,99.0,31.0,11.0,-14.072
0,0,18,41.0,99.0,31.0,11.0,-14.072
480,7,18,41.0,99.0,31.0,11.0,-14.072
480,7,19,41.0,99.0,31.0,11.0,-14.072
480,7,19,41.0,99.0,31.0,11.0,15.464
480,7,19,41.0,99.0,31.0,11.0,15.464
480,7,19,41.0,99.0,31.0,11.0,15.464
1920,36,18,41.0,99.0,31.0,11.0,15.464
1920,36,18,41.0,99.0,31.0,11.0,15.464
1920,36,16,41.0,99.0,31.0,11.0,16.464
1920,36,17,41.0,99.0,31.0,11.0,16.464
1920,36,17,41.0,99.0,31.0,11.0,16.464
2400,43,17,41.0,99.0,31.0,11.0,16.464
2400,43,16,41.0,99.0,31.0,11.0,16.464
2400,43,18,41.0,99.0,31.0,11.0,10.464
2400,43,18,41.0,99.0,31.0,11.0,10.464
2400,43,15,41.0,99.0,31.0,11.0,10.464
2100,36,17,41.0,99.0,31.0,11.0,10.464
2100,36,17,41.0,99.0,31.0,11.0,10.464
2100,36,17,41.0,99.0,31.0,11.0,2.464
2100,36,17,41.0,99.0,31.0,11.0,2.464
2040,36,18,41.0,99.0,31.0,11.0,2.464
2040,36,18,41.0,99.0,31.0,11.0,2.464
2040,36,18,41.0,99.0,31.0,11.0,2.464
2040,36,18,41.0,99.0,31.0,11.0,-1.536
2040,36,18,41.0,99.0,31.0,11.0,-1.536
2040,36,18,41.0,99.0,31.0,11.0,-1.536
2340,43,18,41.0,99.0,31.0,11.0,-1.536
2340,43,18,41.0,99.0,31.0,11.0,-1.536
2340,43,18,41.0,99.0,31.0,11.0,13.464
2340,43,19,41.0,99.0,31.0,11.0,13.464
2100,36,17,41.0,99.0,31.0,11.0,13.464
2100,36,18,41.0,99.0,31.0,11.0,13.464
2100,36,18,41.0,99.0,31.0,11.0,13.464
2100,36,18,41.0,99.0,31.0,11.0,12.464
2100,36,18,41.0,99.0,31.0,11.0,12.464
2160,39,18,41.0,99.0,31.0,11.0,12.464
2160,39,18,41.0,99.0,31.0,11.0,12.464
2160,39,18,41.0,99.0,31.0,11.0,12.464
2160,39,18,41.0,99.0,31.0,11.0,12.464
2160,39,17,41.0,99.0,31.0,11.0,12.464
2100,36,18,41.0,99.0,31.0,11.0,12.464
2100,36,17,41.0,99.0,31.0,11.0,12.464
2100,36,18,41.0,99.0,31.0,11.0,12.464
2100,36,18,41.0,99.0,31.0,11.0,0.464
2100,36,17,41.0,99.0,31.0,11.0,0.464
1980,36,16,41.0,99.0,31.0,11.0,0.464
1980,36,18,41.0,99.0,31.0,11.0,0.464
1980,36,18,41.0,99.0,31.0,11.0,0.464
1980,36,18,41.0,99.0,31.0,11.0,11.464
1980,36,18,41.0,99.0,31.0,11.0,11.464
1980,36,18,41.0,99.0,31.0,11.0,11.464
1920,36,18,41.0,99.0,31.0,11.0,11.464
1920,36,18,41.0,99.0,31.0,11.0,11.464
1920,36,18,41.0,99.0,31.0,11.0,17.464
1920,36,18,41.0,99.0,31.0,11.0,17.464
2160,39,18,41.0,99.0,31.0,11.0,17.464
2160,39,18,41.0,99.0,31.0,11.0,17.464
2160,39,18,41.0,99.0,31.0,11.0,17.464
2160,39,21,41.0,99.0,31.0,11.0,13.464
2160,39,18,41.0,99.0,31.0,11.0,13.464
1920,36,17,41.0,99.0,31.0,11.0,13.464
1920,36,18,41.0,99.0,31.0,11.0,13.464
1920,36,18,41.0,99.0,31.0,11.0,13.464
1920,36,18,41.0,99.0,31.0,11.0,-0.536
1920,36,17,41.0,99.0,31.0,11.0,-0.536
1980,36,17,41.0,99.0,31.0,11.0,-0.536
1980,36,17,41.0,99.0,31.0,11.0,-0.536
1980,36,17,41.0,99.0,31.0,11.0,-0.536
1980,36,18,41.0,99.0,31.0,11.0,9.464
1980,36,18,41.0,99.0,31.0,11.0,9.464
2160,39,18,41.0,99.0,31.0,11.0,9.464
2160,39,18,41.0,99.0,31.0,11.0,9.464
2160,39,18,41.0,99.0,31.0,11.0,9.464
2160,39,18,41.0,99.0,31.0,11.0,22.464
2400,43,19,41.0,99.0,31.0,11.0,22.464
2400,43,19,41.0,99.0,31.0,11.0,22.464
2400,43,26,41.0,99.0,31.0,11.0,22.464
2400,43,19,41.0,99.0,31.0,11.0,22.464
2400,43,19,41.0,99.0,31.0,11.0,-26.072
2400,43,20,41.0,99.0,31.0,11.0,-26.072
2520,46,18,41.0,99.0,31.0,11.0,-26.072
2520,46,18,41.0,99.0,31.0,11.0,-26.072
2520,46,17,41.0,99.0,31.0,11.0,-26.072
2520,46,17,41.0,99.0,31.0,11.0,-5.536
1740,32,17,41.0,99.0,31.0,11.0,-5.536
1740,32,17,41.0,99.0,31.0,11.0,-5.536
1740,32,17,41.0,99.0,31.0,11.0,-5.536
1740,32,18,41.0,99.0,31.0,11.0,-5.536
1740,32,18,41.0,99.0,31.0,11.0,0.0
1740,32,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,11.0
0,0,19,41.0,99.0,31.0,11.0,11.0
0,0,18,41.0,99.0,31.0,11.0,11.0
0,0,18,41.0,99.0,31.0,11.0,11.0
0,0,18,41.0,99.0,31.0,11.0,11.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,16,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,16,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,18,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
0,0,17,41.0,99.0,31.0,11.0,0.0
